id,ref,phases,expmeth,solvent,property,property_type,V1,V2,V3,V4,dV4,dV3,temperature,pressure,mole_fraction,gamma,cmp1_id,cmp1_name,cmp1_formula,cmp1_smiles,cmp1_smiles_error,cmp1_sample,cmp1_mw,cmp2_id,cmp2_name,cmp2_formula,cmp2_smiles,cmp2_smiles_error,cmp2_sample,cmp2_mw,SMILES_IL,SMILES_solute,IL_name,solute_name,IL_id,solute_id
QfQHV,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,101.0,0.0,0.602,0.035,,353.15,101.0,0.0,0.602,AAQRGv,dichloromethane,C Cl2 H2,ClCCl,,{'Source': 'commercial source'},84.93,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClCCl,1-butyl-3-methylimidazolium nitrate,dichloromethane,AAmkVH,AAQRGv
QfQHV,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",363.15,101.0,0.0,0.64,0.036,,363.15,101.0,0.0,0.64,AAQRGv,dichloromethane,C Cl2 H2,ClCCl,,{'Source': 'commercial source'},84.93,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClCCl,1-butyl-3-methylimidazolium nitrate,dichloromethane,AAmkVH,AAQRGv
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,101.0,0.0,0.28,0.028,,303.15,101.0,0.0,0.28,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,101.0,0.0,0.316,0.029,,313.15,101.0,0.0,0.316,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,101.0,0.0,0.334,0.029,,323.15,101.0,0.0,0.334,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,101.0,0.0,0.39,0.03,,333.15,101.0,0.0,0.39,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",343.15,101.0,0.0,0.415,0.03,,343.15,101.0,0.0,0.415,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,101.0,0.0,0.445,0.031,,353.15,101.0,0.0,0.445,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
LGfIF,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",363.15,101.0,0.0,0.504,0.032,,363.15,101.0,0.0,0.504,AAWxlf,trichloromethane,C Cl3 H,ClC(Cl)Cl,,{'Source': 'commercial source'},119.37,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],ClC(Cl)Cl,1-butyl-3-methylimidazolium nitrate,trichloromethane,AAmkVH,AAWxlf
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,101.0,0.0,105.4,5.9,,303.15,101.0,0.0,105.4,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,101.0,0.0,97.1,5.4,,313.15,101.0,0.0,97.1,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,101.0,0.0,89.9,5.0,,323.15,101.0,0.0,89.9,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,101.0,0.0,83.6,4.7,,333.15,101.0,0.0,83.6,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",343.15,101.0,0.0,78.1,4.4,,343.15,101.0,0.0,78.1,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,101.0,0.0,73.2,4.1,,353.15,101.0,0.0,73.2,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
PZaXz,"{'full': 'Feng, Y.-X.; Wang, L. -S.; Li, Y. (2011) J. Chem. Eng. Data 56(5), 2730-2736.', 'title': 'Activity Coefficients at Infinite Dilution of Organic Solutes in 1-Butyl-3-methylimidazolium Nitrate Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",363.15,101.0,0.0,68.9,3.8,,363.15,101.0,0.0,68.9,AATOnt,heptane,C7 H16,CCCCCCC,,{'Source': 'commercial source'},100.2,AAmkVH,1-butyl-3-methylimidazolium nitrate,C8 H15 N3 O3,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'ion-selective electrode;Karl Fischer titration', 'Final purity': '0.0006 halide impurity mass %;0.0009 water mass %'}",201.23,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],CCCCCCC,1-butyl-3-methylimidazolium nitrate,heptane,AAmkVH,AATOnt
naXBn,"{'full': 'Duan, J.-D.; Wang, L. -S.; Jiang, K.; Wang, X.-X. (2012) Fluid Phase Equilib. 328, 1-8.', 'title': 'Activity coefficients at infinite dilution of organic solutes in 1-octyl-3-methylimidazolium nitrate using gas-liquid chromatography'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,0.0,,0.41,,0.09,313.15,,0.0,0.41,AALcLI,propan-1-ol,C3 H8 O,CCCO,,"{'Source': 'commercial source', 'Purification': 'estimated by the compiler', 'Purity': '99 mass %'}",60.1,AAxZbI,1-methyl-3-octylimidazolium nitrate,C12 H23 N3 O3,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'Karl Fischer titration', 'Final purity': '0.05 halide impurity mass %;0.04 water mass %'}",257.33,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCO,1-methyl-3-octylimidazolium nitrate,propan-1-ol,AAxZbI,AALcLI
naXBn,"{'full': 'Duan, J.-D.; Wang, L. -S.; Jiang, K.; Wang, X.-X. (2012) Fluid Phase Equilib. 328, 1-8.', 'title': 'Activity coefficients at infinite dilution of organic solutes in 1-octyl-3-methylimidazolium nitrate using gas-liquid chromatography'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,0.0,,0.4,,0.09,323.15,,0.0,0.4,AALcLI,propan-1-ol,C3 H8 O,CCCO,,"{'Source': 'commercial source', 'Purification': 'estimated by the compiler', 'Purity': '99 mass %'}",60.1,AAxZbI,1-methyl-3-octylimidazolium nitrate,C12 H23 N3 O3,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'Karl Fischer titration', 'Final purity': '0.05 halide impurity mass %;0.04 water mass %'}",257.33,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCO,1-methyl-3-octylimidazolium nitrate,propan-1-ol,AAxZbI,AALcLI
naXBn,"{'full': 'Duan, J.-D.; Wang, L. -S.; Jiang, K.; Wang, X.-X. (2012) Fluid Phase Equilib. 328, 1-8.', 'title': 'Activity coefficients at infinite dilution of organic solutes in 1-octyl-3-methylimidazolium nitrate using gas-liquid chromatography'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,0.0,,0.38,,0.09,333.15,,0.0,0.38,AALcLI,propan-1-ol,C3 H8 O,CCCO,,"{'Source': 'commercial source', 'Purification': 'estimated by the compiler', 'Purity': '99 mass %'}",60.1,AAxZbI,1-methyl-3-octylimidazolium nitrate,C12 H23 N3 O3,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'Karl Fischer titration', 'Final purity': '0.05 halide impurity mass %;0.04 water mass %'}",257.33,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCO,1-methyl-3-octylimidazolium nitrate,propan-1-ol,AAxZbI,AALcLI
naXBn,"{'full': 'Duan, J.-D.; Wang, L. -S.; Jiang, K.; Wang, X.-X. (2012) Fluid Phase Equilib. 328, 1-8.', 'title': 'Activity coefficients at infinite dilution of organic solutes in 1-octyl-3-methylimidazolium nitrate using gas-liquid chromatography'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",343.15,0.0,,0.37,,0.09,343.15,,0.0,0.37,AALcLI,propan-1-ol,C3 H8 O,CCCO,,"{'Source': 'commercial source', 'Purification': 'estimated by the compiler', 'Purity': '99 mass %'}",60.1,AAxZbI,1-methyl-3-octylimidazolium nitrate,C12 H23 N3 O3,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'Karl Fischer titration', 'Final purity': '0.05 halide impurity mass %;0.04 water mass %'}",257.33,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCO,1-methyl-3-octylimidazolium nitrate,propan-1-ol,AAxZbI,AALcLI
naXBn,"{'full': 'Duan, J.-D.; Wang, L. -S.; Jiang, K.; Wang, X.-X. (2012) Fluid Phase Equilib. 328, 1-8.', 'title': 'Activity coefficients at infinite dilution of organic solutes in 1-octyl-3-methylimidazolium nitrate using gas-liquid chromatography'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,0.0,,0.36,,0.09,353.15,,0.0,0.36,AALcLI,propan-1-ol,C3 H8 O,CCCO,,"{'Source': 'commercial source', 'Purification': 'estimated by the compiler', 'Purity': '99 mass %'}",60.1,AAxZbI,1-methyl-3-octylimidazolium nitrate,C12 H23 N3 O3,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'Karl Fischer titration', 'Final purity': '0.05 halide impurity mass %;0.04 water mass %'}",257.33,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCO,1-methyl-3-octylimidazolium nitrate,propan-1-ol,AAxZbI,AALcLI
naXBn,"{'full': 'Duan, J.-D.; Wang, L. -S.; Jiang, K.; Wang, X.-X. (2012) Fluid Phase Equilib. 328, 1-8.', 'title': 'Activity coefficients at infinite dilution of organic solutes in 1-octyl-3-methylimidazolium nitrate using gas-liquid chromatography'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",363.15,0.0,,0.35,,0.09,363.15,,0.0,0.35,AALcLI,propan-1-ol,C3 H8 O,CCCO,,"{'Source': 'commercial source', 'Purification': 'estimated by the compiler', 'Purity': '99 mass %'}",60.1,AAxZbI,1-methyl-3-octylimidazolium nitrate,C12 H23 N3 O3,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Initial purification': 'stated by supplier', 'Initial purity': '99 mass %', 'Final purification': 'Karl Fischer titration', 'Final purity': '0.05 halide impurity mass %;0.04 water mass %'}",257.33,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCO,1-methyl-3-octylimidazolium nitrate,propan-1-ol,AAxZbI,AALcLI
tWoQd,"{'full': 'Khachatrian, A. A.; Rakipov, I. T.; Solomonov, B. N.; Verevkin, S. P. (2020) J. Mol. Liq. 299, 112243.', 'title': 'Intermolecular interaction of organic solutes with protic [MIM][NO3] and aprotic [EMIM][NO3] ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,0.0,101.325,0.248,0.03,,303.15,101.325,0.0,0.248,AAbvVm,1-methylimidazolium nitrate,C4 H7 N3 O3,Cn1cc[nH+]c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '98 mass %'}",145.12,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,Cn1cc[nH+]c1.O=[N+]([O-])[O-],C1CCOC1,1-methylimidazolium nitrate,tetrahydrofuran,AAbvVm,AANtst
tWoQd,"{'full': 'Khachatrian, A. A.; Rakipov, I. T.; Solomonov, B. N.; Verevkin, S. P. (2020) J. Mol. Liq. 299, 112243.', 'title': 'Intermolecular interaction of organic solutes with protic [MIM][NO3] and aprotic [EMIM][NO3] ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,0.0,101.325,0.249,0.03,,313.15,101.325,0.0,0.249,AAbvVm,1-methylimidazolium nitrate,C4 H7 N3 O3,Cn1cc[nH+]c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '98 mass %'}",145.12,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,Cn1cc[nH+]c1.O=[N+]([O-])[O-],C1CCOC1,1-methylimidazolium nitrate,tetrahydrofuran,AAbvVm,AANtst
tWoQd,"{'full': 'Khachatrian, A. A.; Rakipov, I. T.; Solomonov, B. N.; Verevkin, S. P. (2020) J. Mol. Liq. 299, 112243.', 'title': 'Intermolecular interaction of organic solutes with protic [MIM][NO3] and aprotic [EMIM][NO3] ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,0.0,101.325,0.25,0.03,,323.15,101.325,0.0,0.25,AAbvVm,1-methylimidazolium nitrate,C4 H7 N3 O3,Cn1cc[nH+]c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '98 mass %'}",145.12,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,Cn1cc[nH+]c1.O=[N+]([O-])[O-],C1CCOC1,1-methylimidazolium nitrate,tetrahydrofuran,AAbvVm,AANtst
tWoQd,"{'full': 'Khachatrian, A. A.; Rakipov, I. T.; Solomonov, B. N.; Verevkin, S. P. (2020) J. Mol. Liq. 299, 112243.', 'title': 'Intermolecular interaction of organic solutes with protic [MIM][NO3] and aprotic [EMIM][NO3] ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,0.0,101.325,0.252,0.03,,333.15,101.325,0.0,0.252,AAbvVm,1-methylimidazolium nitrate,C4 H7 N3 O3,Cn1cc[nH+]c1.O=[N+]([O-])[O-],,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '98 mass %'}",145.12,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,Cn1cc[nH+]c1.O=[N+]([O-])[O-],C1CCOC1,1-methylimidazolium nitrate,tetrahydrofuran,AAbvVm,AANtst
